"10" "20" "30"
"1" 1 1 1
"2" 1 1 3.23076923076923
"3" 1 1 5.46153846153846
"4" 1 1 7.69230769230769
"5" 1 1 9.92307692307692
"6" 1 1 12.1538461538462
"7" 1 1 14.3846153846154
"8" 1 1 16.6153846153846
"9" 1 1 18.8461538461538
"10" 1 1 21.0769230769231
"11" 1 1 23.3076923076923
"12" 1 1 25.5384615384615
"13" 1 1 27.7692307692308
"14" 1 1 30
"15" 1 3.23076923076923 1
"16" 1 3.23076923076923 3.23076923076923
"17" 1 3.23076923076923 5.46153846153846
"18" 1 3.23076923076923 7.69230769230769
"19" 1 3.23076923076923 9.92307692307692
"20" 1 3.23076923076923 12.1538461538462
"21" 1 3.23076923076923 14.3846153846154
"22" 1 3.23076923076923 16.6153846153846
"23" 1 3.23076923076923 18.8461538461538
"24" 1 3.23076923076923 21.0769230769231
"25" 1 3.23076923076923 23.3076923076923
"26" 1 3.23076923076923 25.5384615384615
"27" 1 3.23076923076923 27.7692307692308
"28" 1 3.23076923076923 30
"29" 1 5.46153846153846 1
"30" 1 5.46153846153846 3.23076923076923
"31" 1 5.46153846153846 5.46153846153846
"32" 1 5.46153846153846 7.69230769230769
"33" 1 5.46153846153846 9.92307692307692
"34" 1 5.46153846153846 12.1538461538462
"35" 1 5.46153846153846 14.3846153846154
"36" 1 5.46153846153846 16.6153846153846
"37" 1 5.46153846153846 18.8461538461538
"38" 1 5.46153846153846 21.0769230769231
"39" 1 5.46153846153846 23.3076923076923
"40" 1 5.46153846153846 25.5384615384615
"41" 1 5.46153846153846 27.7692307692308
"42" 1 5.46153846153846 30
"43" 1 7.69230769230769 1
"44" 1 7.69230769230769 3.23076923076923
"45" 1 7.69230769230769 5.46153846153846
"46" 1 7.69230769230769 7.69230769230769
"47" 1 7.69230769230769 9.92307692307692
"48" 1 7.69230769230769 12.1538461538462
"49" 1 7.69230769230769 14.3846153846154
"50" 1 7.69230769230769 16.6153846153846
"51" 1 7.69230769230769 18.8461538461538
"52" 1 7.69230769230769 21.0769230769231
"53" 1 7.69230769230769 23.3076923076923
"54" 1 7.69230769230769 25.5384615384615
"55" 1 7.69230769230769 27.7692307692308
"56" 1 7.69230769230769 30
"57" 1 9.92307692307692 1
"58" 1 9.92307692307692 3.23076923076923
"59" 1 9.92307692307692 5.46153846153846
"60" 1 9.92307692307692 7.69230769230769
"61" 1 9.92307692307692 9.92307692307692
"62" 1 9.92307692307692 12.1538461538462
"63" 1 9.92307692307692 14.3846153846154
"64" 1 9.92307692307692 16.6153846153846
"65" 1 9.92307692307692 18.8461538461538
"66" 1 9.92307692307692 21.0769230769231
"67" 1 9.92307692307692 23.3076923076923
"68" 1 9.92307692307692 25.5384615384615
"69" 1 9.92307692307692 27.7692307692308
"70" 1 9.92307692307692 30
"71" 1 12.1538461538462 1
"72" 1 12.1538461538462 3.23076923076923
"73" 1 12.1538461538462 5.46153846153846
"74" 1 12.1538461538462 7.69230769230769
"75" 1 12.1538461538462 9.92307692307692
"76" 1 12.1538461538462 12.1538461538462
"77" 1 12.1538461538462 14.3846153846154
"78" 1 12.1538461538462 16.6153846153846
"79" 1 12.1538461538462 18.8461538461538
"80" 1 12.1538461538462 21.0769230769231
"81" 1 12.1538461538462 23.3076923076923
"82" 1 12.1538461538462 25.5384615384615
"83" 1 12.1538461538462 27.7692307692308
"84" 1 12.1538461538462 30
"85" 1 14.3846153846154 1
"86" 1 14.3846153846154 3.23076923076923
"87" 1 14.3846153846154 5.46153846153846
"88" 1 14.3846153846154 7.69230769230769
"89" 1 14.3846153846154 9.92307692307692
"90" 1 14.3846153846154 12.1538461538462
"91" 1 14.3846153846154 14.3846153846154
"92" 1 14.3846153846154 16.6153846153846
"93" 1 14.3846153846154 18.8461538461538
"94" 1 14.3846153846154 21.0769230769231
"95" 1 14.3846153846154 23.3076923076923
"96" 1 14.3846153846154 25.5384615384615
"97" 1 14.3846153846154 27.7692307692308
"98" 1 14.3846153846154 30
"99" 1 16.6153846153846 1
"100" 1 16.6153846153846 3.23076923076923
"101" 1 16.6153846153846 5.46153846153846
"102" 1 16.6153846153846 7.69230769230769
"103" 1 16.6153846153846 9.92307692307692
"104" 1 16.6153846153846 12.1538461538462
"105" 1 16.6153846153846 14.3846153846154
"106" 1 16.6153846153846 16.6153846153846
"107" 1 16.6153846153846 18.8461538461538
"108" 1 16.6153846153846 21.0769230769231
"109" 1 16.6153846153846 23.3076923076923
"110" 1 16.6153846153846 25.5384615384615
"111" 1 16.6153846153846 27.7692307692308
"112" 1 16.6153846153846 30
"113" 1 18.8461538461538 1
"114" 1 18.8461538461538 3.23076923076923
"115" 1 18.8461538461538 5.46153846153846
"116" 1 18.8461538461538 7.69230769230769
"117" 1 18.8461538461538 9.92307692307692
"118" 1 18.8461538461538 12.1538461538462
"119" 1 18.8461538461538 14.3846153846154
"120" 1 18.8461538461538 16.6153846153846
"121" 1 18.8461538461538 18.8461538461538
"122" 1 18.8461538461538 21.0769230769231
"123" 1 18.8461538461538 23.3076923076923
"124" 1 18.8461538461538 25.5384615384615
"125" 1 18.8461538461538 27.7692307692308
"126" 1 18.8461538461538 30
"127" 1 21.0769230769231 1
"128" 1 21.0769230769231 3.23076923076923
"129" 1 21.0769230769231 5.46153846153846
"130" 1 21.0769230769231 7.69230769230769
"131" 1 21.0769230769231 9.92307692307692
"132" 1 21.0769230769231 12.1538461538462
"133" 1 21.0769230769231 14.3846153846154
"134" 1 21.0769230769231 16.6153846153846
"135" 1 21.0769230769231 18.8461538461538
"136" 1 21.0769230769231 21.0769230769231
"137" 1 21.0769230769231 23.3076923076923
"138" 1 21.0769230769231 25.5384615384615
"139" 1 21.0769230769231 27.7692307692308
"140" 1 21.0769230769231 30
"141" 1 23.3076923076923 1
"142" 1 23.3076923076923 3.23076923076923
"143" 1 23.3076923076923 5.46153846153846
"144" 1 23.3076923076923 7.69230769230769
"145" 1 23.3076923076923 9.92307692307692
"146" 1 23.3076923076923 12.1538461538462
"147" 1 23.3076923076923 14.3846153846154
"148" 1 23.3076923076923 16.6153846153846
"149" 1 23.3076923076923 18.8461538461538
"150" 1 23.3076923076923 21.0769230769231
"151" 1 23.3076923076923 23.3076923076923
"152" 1 23.3076923076923 25.5384615384615
"153" 1 23.3076923076923 27.7692307692308
"154" 1 23.3076923076923 30
"155" 1 25.5384615384615 1
"156" 1 25.5384615384615 3.23076923076923
"157" 1 25.5384615384615 5.46153846153846
"158" 1 25.5384615384615 7.69230769230769
"159" 1 25.5384615384615 9.92307692307692
"160" 1 25.5384615384615 12.1538461538462
"161" 1 25.5384615384615 14.3846153846154
"162" 1 25.5384615384615 16.6153846153846
"163" 1 25.5384615384615 18.8461538461538
"164" 1 25.5384615384615 21.0769230769231
"165" 1 25.5384615384615 23.3076923076923
"166" 1 25.5384615384615 25.5384615384615
"167" 1 25.5384615384615 27.7692307692308
"168" 1 25.5384615384615 30
"169" 1 27.7692307692308 1
"170" 1 27.7692307692308 3.23076923076923
"171" 1 27.7692307692308 5.46153846153846
"172" 1 27.7692307692308 7.69230769230769
"173" 1 27.7692307692308 9.92307692307692
"174" 1 27.7692307692308 12.1538461538462
"175" 1 27.7692307692308 14.3846153846154
"176" 1 27.7692307692308 16.6153846153846
"177" 1 27.7692307692308 18.8461538461538
"178" 1 27.7692307692308 21.0769230769231
"179" 1 27.7692307692308 23.3076923076923
"180" 1 27.7692307692308 25.5384615384615
"181" 1 27.7692307692308 27.7692307692308
"182" 1 27.7692307692308 30
"183" 1 30 1
"184" 1 30 3.23076923076923
"185" 1 30 5.46153846153846
"186" 1 30 7.69230769230769
"187" 1 30 9.92307692307692
"188" 1 30 12.1538461538462
"189" 1 30 14.3846153846154
"190" 1 30 16.6153846153846
"191" 1 30 18.8461538461538
"192" 1 30 21.0769230769231
"193" 1 30 23.3076923076923
"194" 1 30 25.5384615384615
"195" 1 30 27.7692307692308
"196" 1 30 30
"197" 3.23076923076923 1 1
"198" 3.23076923076923 1 3.23076923076923
"199" 3.23076923076923 1 5.46153846153846
"200" 3.23076923076923 1 7.69230769230769
"201" 3.23076923076923 1 9.92307692307692
"202" 3.23076923076923 1 12.1538461538462
"203" 3.23076923076923 1 14.3846153846154
"204" 3.23076923076923 1 16.6153846153846
"205" 3.23076923076923 1 18.8461538461538
"206" 3.23076923076923 1 21.0769230769231
"207" 3.23076923076923 1 23.3076923076923
"208" 3.23076923076923 1 25.5384615384615
"209" 3.23076923076923 1 27.7692307692308
"210" 3.23076923076923 1 30
"211" 3.23076923076923 3.23076923076923 1
"212" 3.23076923076923 3.23076923076923 3.23076923076923
"213" 3.23076923076923 3.23076923076923 5.46153846153846
"214" 3.23076923076923 3.23076923076923 7.69230769230769
"215" 3.23076923076923 3.23076923076923 9.92307692307692
"216" 3.23076923076923 3.23076923076923 12.1538461538462
"217" 3.23076923076923 3.23076923076923 14.3846153846154
"218" 3.23076923076923 3.23076923076923 16.6153846153846
"219" 3.23076923076923 3.23076923076923 18.8461538461538
"220" 3.23076923076923 3.23076923076923 21.0769230769231
"221" 3.23076923076923 3.23076923076923 23.3076923076923
"222" 3.23076923076923 3.23076923076923 25.5384615384615
"223" 3.23076923076923 3.23076923076923 27.7692307692308
"224" 3.23076923076923 3.23076923076923 30
"225" 3.23076923076923 5.46153846153846 1
"226" 3.23076923076923 5.46153846153846 3.23076923076923
"227" 3.23076923076923 5.46153846153846 5.46153846153846
"228" 3.23076923076923 5.46153846153846 7.69230769230769
"229" 3.23076923076923 5.46153846153846 9.92307692307692
"230" 3.23076923076923 5.46153846153846 12.1538461538462
"231" 3.23076923076923 5.46153846153846 14.3846153846154
"232" 3.23076923076923 5.46153846153846 16.6153846153846
"233" 3.23076923076923 5.46153846153846 18.8461538461538
"234" 3.23076923076923 5.46153846153846 21.0769230769231
"235" 3.23076923076923 5.46153846153846 23.3076923076923
"236" 3.23076923076923 5.46153846153846 25.5384615384615
"237" 3.23076923076923 5.46153846153846 27.7692307692308
"238" 3.23076923076923 5.46153846153846 30
"239" 3.23076923076923 7.69230769230769 1
