"123" "231" "312"
"286" -8.57142857142857 -4.28571428571429 -10
"287" -8.57142857142857 -4.28571428571429 -8.57142857142857
"288" -8.57142857142857 -4.28571428571429 -7.14285714285714
"289" -8.57142857142857 -4.28571428571429 -5.71428571428571
"290" -8.57142857142857 -4.28571428571429 -4.28571428571429
"291" -8.57142857142857 -4.28571428571429 -2.85714285714286
"292" -8.57142857142857 -4.28571428571429 -1.42857142857143
"293" -8.57142857142857 -4.28571428571429 0
"294" -8.57142857142857 -4.28571428571429 1.42857142857143
"295" -8.57142857142857 -4.28571428571429 2.85714285714286
"296" -8.57142857142857 -4.28571428571429 4.28571428571429
"297" -8.57142857142857 -4.28571428571429 5.71428571428572
"298" -8.57142857142857 -4.28571428571429 7.14285714285714
"299" -8.57142857142857 -4.28571428571429 8.57142857142857
"300" -8.57142857142857 -4.28571428571429 10
"301" -8.57142857142857 -2.85714285714286 -10
"302" -8.57142857142857 -2.85714285714286 -8.57142857142857
"303" -8.57142857142857 -2.85714285714286 -7.14285714285714
"304" -8.57142857142857 -2.85714285714286 -5.71428571428571
"305" -8.57142857142857 -2.85714285714286 -4.28571428571429
"306" -8.57142857142857 -2.85714285714286 -2.85714285714286
"307" -8.57142857142857 -2.85714285714286 -1.42857142857143
"308" -8.57142857142857 -2.85714285714286 0
"309" -8.57142857142857 -2.85714285714286 1.42857142857143
"310" -8.57142857142857 -2.85714285714286 2.85714285714286
"311" -8.57142857142857 -2.85714285714286 4.28571428571429
"312" -8.57142857142857 -2.85714285714286 5.71428571428572
"313" -8.57142857142857 -2.85714285714286 7.14285714285714
"314" -8.57142857142857 -2.85714285714286 8.57142857142857
"315" -8.57142857142857 -2.85714285714286 10
"316" -8.57142857142857 -1.42857142857143 -10
"317" -8.57142857142857 -1.42857142857143 -8.57142857142857
"318" -8.57142857142857 -1.42857142857143 -7.14285714285714
"319" -8.57142857142857 -1.42857142857143 -5.71428571428571
"320" -8.57142857142857 -1.42857142857143 -4.28571428571429
"321" -8.57142857142857 -1.42857142857143 -2.85714285714286
"322" -8.57142857142857 -1.42857142857143 -1.42857142857143
"323" -8.57142857142857 -1.42857142857143 0
"324" -8.57142857142857 -1.42857142857143 1.42857142857143
"325" -8.57142857142857 -1.42857142857143 2.85714285714286
"326" -8.57142857142857 -1.42857142857143 4.28571428571429
"327" -8.57142857142857 -1.42857142857143 5.71428571428572
"328" -8.57142857142857 -1.42857142857143 7.14285714285714
"329" -8.57142857142857 -1.42857142857143 8.57142857142857
"330" -8.57142857142857 -1.42857142857143 10
"331" -8.57142857142857 0 -10
"332" -8.57142857142857 0 -8.57142857142857
"333" -8.57142857142857 0 -7.14285714285714
"334" -8.57142857142857 0 -5.71428571428571
"335" -8.57142857142857 0 -4.28571428571429
"336" -8.57142857142857 0 -2.85714285714286
"337" -8.57142857142857 0 -1.42857142857143
"338" -8.57142857142857 0 0
"339" -8.57142857142857 0 1.42857142857143
"340" -8.57142857142857 0 2.85714285714286
"341" -8.57142857142857 0 4.28571428571429
"342" -8.57142857142857 0 5.71428571428572
"343" -8.57142857142857 0 7.14285714285714
"344" -8.57142857142857 0 8.57142857142857
"345" -8.57142857142857 0 10
"346" -8.57142857142857 1.42857142857143 -10
"347" -8.57142857142857 1.42857142857143 -8.57142857142857
"348" -8.57142857142857 1.42857142857143 -7.14285714285714
"349" -8.57142857142857 1.42857142857143 -5.71428571428571
"350" -8.57142857142857 1.42857142857143 -4.28571428571429
"351" -8.57142857142857 1.42857142857143 -2.85714285714286
"352" -8.57142857142857 1.42857142857143 -1.42857142857143
"353" -8.57142857142857 1.42857142857143 0
"354" -8.57142857142857 1.42857142857143 1.42857142857143
"355" -8.57142857142857 1.42857142857143 2.85714285714286
"356" -8.57142857142857 1.42857142857143 4.28571428571429
"357" -8.57142857142857 1.42857142857143 5.71428571428572
"358" -8.57142857142857 1.42857142857143 7.14285714285714
"359" -8.57142857142857 1.42857142857143 8.57142857142857
"360" -8.57142857142857 1.42857142857143 10
"361" -8.57142857142857 2.85714285714286 -10
"362" -8.57142857142857 2.85714285714286 -8.57142857142857
"363" -8.57142857142857 2.85714285714286 -7.14285714285714
"364" -8.57142857142857 2.85714285714286 -5.71428571428571
"365" -8.57142857142857 2.85714285714286 -4.28571428571429
"366" -8.57142857142857 2.85714285714286 -2.85714285714286
"367" -8.57142857142857 2.85714285714286 -1.42857142857143
"368" -8.57142857142857 2.85714285714286 0
"369" -8.57142857142857 2.85714285714286 1.42857142857143
"370" -8.57142857142857 2.85714285714286 2.85714285714286
"371" -8.57142857142857 2.85714285714286 4.28571428571429
"372" -8.57142857142857 2.85714285714286 5.71428571428572
"373" -8.57142857142857 2.85714285714286 7.14285714285714
"374" -8.57142857142857 2.85714285714286 8.57142857142857
"375" -8.57142857142857 2.85714285714286 10
"376" -8.57142857142857 4.28571428571429 -10
"377" -8.57142857142857 4.28571428571429 -8.57142857142857
"378" -8.57142857142857 4.28571428571429 -7.14285714285714
"379" -8.57142857142857 4.28571428571429 -5.71428571428571
"380" -8.57142857142857 4.28571428571429 -4.28571428571429
"381" -8.57142857142857 4.28571428571429 -2.85714285714286
"382" -8.57142857142857 4.28571428571429 -1.42857142857143
"383" -8.57142857142857 4.28571428571429 0
"384" -8.57142857142857 4.28571428571429 1.42857142857143
"385" -8.57142857142857 4.28571428571429 2.85714285714286
"386" -8.57142857142857 4.28571428571429 4.28571428571429
"387" -8.57142857142857 4.28571428571429 5.71428571428572
"388" -8.57142857142857 4.28571428571429 7.14285714285714
"389" -8.57142857142857 4.28571428571429 8.57142857142857
"390" -8.57142857142857 4.28571428571429 10
"391" -8.57142857142857 5.71428571428572 -10
"392" -8.57142857142857 5.71428571428572 -8.57142857142857
"393" -8.57142857142857 5.71428571428572 -7.14285714285714
"394" -8.57142857142857 5.71428571428572 -5.71428571428571
"395" -8.57142857142857 5.71428571428572 -4.28571428571429
"396" -8.57142857142857 5.71428571428572 -2.85714285714286
"397" -8.57142857142857 5.71428571428572 -1.42857142857143
"398" -8.57142857142857 5.71428571428572 0
"399" -8.57142857142857 5.71428571428572 1.42857142857143
"400" -8.57142857142857 5.71428571428572 2.85714285714286
"401" -8.57142857142857 5.71428571428572 4.28571428571429
"402" -8.57142857142857 5.71428571428572 5.71428571428572
"403" -8.57142857142857 5.71428571428572 7.14285714285714
"404" -8.57142857142857 5.71428571428572 8.57142857142857
"405" -8.57142857142857 5.71428571428572 10
"406" -8.57142857142857 7.14285714285714 -10
"407" -8.57142857142857 7.14285714285714 -8.57142857142857
"408" -8.57142857142857 7.14285714285714 -7.14285714285714
"409" -8.57142857142857 7.14285714285714 -5.71428571428571
"410" -8.57142857142857 7.14285714285714 -4.28571428571429
"411" -8.57142857142857 7.14285714285714 -2.85714285714286
"412" -8.57142857142857 7.14285714285714 -1.42857142857143
"413" -8.57142857142857 7.14285714285714 0
"414" -8.57142857142857 7.14285714285714 1.42857142857143
"415" -8.57142857142857 7.14285714285714 2.85714285714286
"416" -8.57142857142857 7.14285714285714 4.28571428571429
"417" -8.57142857142857 7.14285714285714 5.71428571428572
"418" -8.57142857142857 7.14285714285714 7.14285714285714
"419" -8.57142857142857 7.14285714285714 8.57142857142857
"420" -8.57142857142857 7.14285714285714 10
"421" -8.57142857142857 8.57142857142857 -10
"422" -8.57142857142857 8.57142857142857 -8.57142857142857
"423" -8.57142857142857 8.57142857142857 -7.14285714285714
"424" -8.57142857142857 8.57142857142857 -5.71428571428571
"425" -8.57142857142857 8.57142857142857 -4.28571428571429
"426" -8.57142857142857 8.57142857142857 -2.85714285714286
"427" -8.57142857142857 8.57142857142857 -1.42857142857143
"428" -8.57142857142857 8.57142857142857 0
"429" -8.57142857142857 8.57142857142857 1.42857142857143
"430" -8.57142857142857 8.57142857142857 2.85714285714286
"431" -8.57142857142857 8.57142857142857 4.28571428571429
"432" -8.57142857142857 8.57142857142857 5.71428571428572
"433" -8.57142857142857 8.57142857142857 7.14285714285714
"434" -8.57142857142857 8.57142857142857 8.57142857142857
"435" -8.57142857142857 8.57142857142857 10
"436" -8.57142857142857 10 -10
"437" -8.57142857142857 10 -8.57142857142857
"438" -8.57142857142857 10 -7.14285714285714
"439" -8.57142857142857 10 -5.71428571428571
"440" -8.57142857142857 10 -4.28571428571429
"441" -8.57142857142857 10 -2.85714285714286
"442" -8.57142857142857 10 -1.42857142857143
"443" -8.57142857142857 10 0
"444" -8.57142857142857 10 1.42857142857143
"445" -8.57142857142857 10 2.85714285714286
"446" -8.57142857142857 10 4.28571428571429
"447" -8.57142857142857 10 5.71428571428572
"448" -8.57142857142857 10 7.14285714285714
"449" -8.57142857142857 10 8.57142857142857
"450" -8.57142857142857 10 10
"451" -7.14285714285714 -10 -10
"452" -7.14285714285714 -10 -8.57142857142857
"453" -7.14285714285714 -10 -7.14285714285714
"454" -7.14285714285714 -10 -5.71428571428571
"455" -7.14285714285714 -10 -4.28571428571429
"456" -7.14285714285714 -10 -2.85714285714286
"457" -7.14285714285714 -10 -1.42857142857143
"458" -7.14285714285714 -10 0
"459" -7.14285714285714 -10 1.42857142857143
"460" -7.14285714285714 -10 2.85714285714286
"461" -7.14285714285714 -10 4.28571428571429
"462" -7.14285714285714 -10 5.71428571428572
"463" -7.14285714285714 -10 7.14285714285714
"464" -7.14285714285714 -10 8.57142857142857
"465" -7.14285714285714 -10 10
"466" -7.14285714285714 -8.57142857142857 -10
"467" -7.14285714285714 -8.57142857142857 -8.57142857142857
"468" -7.14285714285714 -8.57142857142857 -7.14285714285714
"469" -7.14285714285714 -8.57142857142857 -5.71428571428571
"470" -7.14285714285714 -8.57142857142857 -4.28571428571429
"471" -7.14285714285714 -8.57142857142857 -2.85714285714286
"472" -7.14285714285714 -8.57142857142857 -1.42857142857143
"473" -7.14285714285714 -8.57142857142857 0
"474" -7.14285714285714 -8.57142857142857 1.42857142857143
"475" -7.14285714285714 -8.57142857142857 2.85714285714286
"476" -7.14285714285714 -8.57142857142857 4.28571428571429
"477" -7.14285714285714 -8.57142857142857 5.71428571428572
"478" -7.14285714285714 -8.57142857142857 7.14285714285714
"479" -7.14285714285714 -8.57142857142857 8.57142857142857
"480" -7.14285714285714 -8.57142857142857 10
"481" -7.14285714285714 -7.14285714285714 -10
"482" -7.14285714285714 -7.14285714285714 -8.57142857142857
"483" -7.14285714285714 -7.14285714285714 -7.14285714285714
"484" -7.14285714285714 -7.14285714285714 -5.71428571428571
"485" -7.14285714285714 -7.14285714285714 -4.28571428571429
"486" -7.14285714285714 -7.14285714285714 -2.85714285714286
"487" -7.14285714285714 -7.14285714285714 -1.42857142857143
"488" -7.14285714285714 -7.14285714285714 0
"489" -7.14285714285714 -7.14285714285714 1.42857142857143
"490" -7.14285714285714 -7.14285714285714 2.85714285714286
"491" -7.14285714285714 -7.14285714285714 4.28571428571429
"492" -7.14285714285714 -7.14285714285714 5.71428571428572
"493" -7.14285714285714 -7.14285714285714 7.14285714285714
"494" -7.14285714285714 -7.14285714285714 8.57142857142857
"495" -7.14285714285714 -7.14285714285714 10
"496" -7.14285714285714 -5.71428571428571 -10
"497" -7.14285714285714 -5.71428571428571 -8.57142857142857
"498" -7.14285714285714 -5.71428571428571 -7.14285714285714
"499" -7.14285714285714 -5.71428571428571 -5.71428571428571
"500" -7.14285714285714 -5.71428571428571 -4.28571428571429
"501" -7.14285714285714 -5.71428571428571 -2.85714285714286
"502" -7.14285714285714 -5.71428571428571 -1.42857142857143
"503" -7.14285714285714 -5.71428571428571 0
"504" -7.14285714285714 -5.71428571428571 1.42857142857143
"505" -7.14285714285714 -5.71428571428571 2.85714285714286
"506" -7.14285714285714 -5.71428571428571 4.28571428571429
"507" -7.14285714285714 -5.71428571428571 5.71428571428572
"508" -7.14285714285714 -5.71428571428571 7.14285714285714
"509" -7.14285714285714 -5.71428571428571 8.57142857142857
"510" -7.14285714285714 -5.71428571428571 10
"511" -7.14285714285714 -4.28571428571429 -10
"512" -7.14285714285714 -4.28571428571429 -8.57142857142857
"513" -7.14285714285714 -4.28571428571429 -7.14285714285714
"514" -7.14285714285714 -4.28571428571429 -5.71428571428571
"515" -7.14285714285714 -4.28571428571429 -4.28571428571429
"516" -7.14285714285714 -4.28571428571429 -2.85714285714286
"517" -7.14285714285714 -4.28571428571429 -1.42857142857143
"518" -7.14285714285714 -4.28571428571429 0
"519" -7.14285714285714 -4.28571428571429 1.42857142857143
"520" -7.14285714285714 -4.28571428571429 2.85714285714286
"521" -7.14285714285714 -4.28571428571429 4.28571428571429
"522" -7.14285714285714 -4.28571428571429 5.71428571428572
"523" -7.14285714285714 -4.28571428571429 7.14285714285714
"524" -7.14285714285714 -4.28571428571429 8.57142857142857
"525" -7.14285714285714 -4.28571428571429 10
"526" -7.14285714285714 -2.85714285714286 -10
"527" -7.14285714285714 -2.85714285714286 -8.57142857142857
"528" -7.14285714285714 -2.85714285714286 -7.14285714285714
"529" -7.14285714285714 -2.85714285714286 -5.71428571428571
"530" -7.14285714285714 -2.85714285714286 -4.28571428571429
"531" -7.14285714285714 -2.85714285714286 -2.85714285714286
"532" -7.14285714285714 -2.85714285714286 -1.42857142857143
"533" -7.14285714285714 -2.85714285714286 0
"534" -7.14285714285714 -2.85714285714286 1.42857142857143
"535" -7.14285714285714 -2.85714285714286 2.85714285714286
"536" -7.14285714285714 -2.85714285714286 4.28571428571429
"537" -7.14285714285714 -2.85714285714286 5.71428571428572
"538" -7.14285714285714 -2.85714285714286 7.14285714285714
"539" -7.14285714285714 -2.85714285714286 8.57142857142857
"540" -7.14285714285714 -2.85714285714286 10
"541" -7.14285714285714 -1.42857142857143 -10
"542" -7.14285714285714 -1.42857142857143 -8.57142857142857
"543" -7.14285714285714 -1.42857142857143 -7.14285714285714
"544" -7.14285714285714 -1.42857142857143 -5.71428571428571
"545" -7.14285714285714 -1.42857142857143 -4.28571428571429
"546" -7.14285714285714 -1.42857142857143 -2.85714285714286
"547" -7.14285714285714 -1.42857142857143 -1.42857142857143
"548" -7.14285714285714 -1.42857142857143 0
"549" -7.14285714285714 -1.42857142857143 1.42857142857143
"550" -7.14285714285714 -1.42857142857143 2.85714285714286
"551" -7.14285714285714 -1.42857142857143 4.28571428571429
"552" -7.14285714285714 -1.42857142857143 5.71428571428572
"553" -7.14285714285714 -1.42857142857143 7.14285714285714
"554" -7.14285714285714 -1.42857142857143 8.57142857142857
"555" -7.14285714285714 -1.42857142857143 10
"556" -7.14285714285714 0 -10
"557" -7.14285714285714 0 -8.57142857142857
"558" -7.14285714285714 0 -7.14285714285714
"559" -7.14285714285714 0 -5.71428571428571
"560" -7.14285714285714 0 -4.28571428571429
"561" -7.14285714285714 0 -2.85714285714286
"562" -7.14285714285714 0 -1.42857142857143
"563" -7.14285714285714 0 0
"564" -7.14285714285714 0 1.42857142857143
"565" -7.14285714285714 0 2.85714285714286
"566" -7.14285714285714 0 4.28571428571429
"567" -7.14285714285714 0 5.71428571428572
"568" -7.14285714285714 0 7.14285714285714
"569" -7.14285714285714 0 8.57142857142857
"570" -7.14285714285714 0 10
"571" -7.14285714285714 1.42857142857143 -10
"572" -7.14285714285714 1.42857142857143 -8.57142857142857
"573" -7.14285714285714 1.42857142857143 -7.14285714285714
"574" -7.14285714285714 1.42857142857143 -5.71428571428571
"575" -7.14285714285714 1.42857142857143 -4.28571428571429
"576" -7.14285714285714 1.42857142857143 -2.85714285714286
